site_id,tag,fg_declared,bg_declared,fg_composited,bg_composited,naive_cr,extended_cr,aa_naive,aa_extended,false_pos,false_neg
298,div,"rgb(51, 51, 51)","rgba(255, 255, 255, 0)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
298,div,"rgb(51, 51, 51)","rgba(87, 125, 164, 0.1)","rgb(51,51,51)","rgb(238,242,246)",2.93,11.23,0,1,0,1
298,div,"rgb(51, 51, 51)","rgb(255, 255, 255)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
298,section,"rgb(51, 51, 51)","rgb(15, 17, 21)","rgb(51,51,51)","rgb(15,17,21)",1.5,1.5,0,0,0,0
298,a,"rgb(34, 34, 34)","rgba(255, 255, 255, 0)","rgb(34,34,34)","rgb(255,255,255)",15.91,15.91,1,1,0,0
298,div,"rgb(15, 17, 21)","rgb(254, 80, 0)","rgb(15,17,21)","rgb(254,80,0)",5.72,5.72,1,1,0,0
298,div,"rgb(15, 17, 21)","rgb(255, 255, 255)","rgb(15,17,21)","rgb(255,255,255)",18.9,18.9,1,1,0,0
298,div,"rgb(15, 17, 21)","rgb(255, 155, 0)","rgb(15,17,21)","rgb(255,155,0)",8.94,8.94,1,1,0,0
298,div,"rgb(15, 17, 21)","rgb(0, 94, 218)","rgb(15,17,21)","rgb(0,94,218)",3.25,3.25,0,0,0,0
298,div,"rgb(15, 17, 21)","rgb(118, 203, 170)","rgb(15,17,21)","rgb(118,203,170)",9.8,9.8,1,1,0,0
299,div,"rgb(46, 47, 51)","rgb(255, 255, 255)","rgb(46,47,51)","rgb(255,255,255)",13.37,13.37,1,1,0,0
299,div,"rgb(46, 47, 51)","rgba(255, 255, 255, 0.64)","rgb(46,47,51)","rgb(255,255,255)",13.37,13.37,1,1,0,0
299,div,"rgb(46, 47, 51)","rgb(46, 47, 51)","rgb(46,47,51)","rgb(46,47,51)",1,1,0,0,0,0
299,div,"rgb(46, 47, 51)","rgb(252, 244, 236)","rgb(46,47,51)","rgb(252,244,236)",12.28,12.28,1,1,0,0
299,button,"rgb(255, 255, 255)","rgb(255, 119, 0)","rgb(255,255,255)","rgb(255,119,0)",2.66,2.66,0,0,0,0
299,div,"rgb(129, 140, 153)","rgb(255, 255, 255)","rgb(129,140,153)","rgb(255,255,255)",3.42,3.42,0,0,0,0
299,button,"rgb(0, 0, 0)","rgba(0, 0, 0, 0.04)","rgb(0,0,0)","rgb(245,245,245)",1,19.23,0,1,0,1
299,div,"rgb(46, 47, 51)","rgb(0, 95, 249)","rgb(46,47,51)","rgb(0,95,249)",2.55,2.55,0,0,0,0
299,a,"rgb(0, 95, 197)","rgb(255, 255, 255)","rgb(0,95,197)","rgb(255,255,255)",6.1,6.1,1,1,0,0
300,div,"rgb(113, 118, 125)","rgb(255, 255, 255)","rgb(113,118,125)","rgb(255,255,255)",4.58,4.58,1,1,0,0
300,div,"rgb(113, 118, 125)","rgb(248, 248, 248)","rgb(113,118,125)","rgb(248,248,248)",4.31,4.31,0,0,0,0
300,a,"rgb(255, 255, 255)","rgb(23, 23, 23)","rgb(255,255,255)","rgb(23,23,23)",17.93,17.93,1,1,0,0
300,div,"rgb(113, 118, 125)","rgb(23, 23, 23)","rgb(113,118,125)","rgb(23,23,23)",3.92,3.92,0,0,0,0
300,button,"rgb(255, 255, 255)","rgb(155, 107, 255)","rgb(255,255,255)","rgb(155,107,255)",3.53,3.53,0,0,0,0
301,button,"rgb(255, 255, 255)","rgb(26, 115, 232)","rgb(255,255,255)","rgb(26,115,232)",4.51,4.51,1,1,0,0
301,a,"rgb(26, 115, 232)","rgb(241, 243, 244)","rgb(26,115,232)","rgb(241,243,244)",4.05,4.05,0,0,0,0
301,div,"rgb(95, 99, 104)","rgb(255, 255, 255)","rgb(95,99,104)","rgb(255,255,255)",6.05,6.05,1,1,0,0
301,div,"rgb(95, 99, 104)","rgb(248, 249, 250)","rgb(95,99,104)","rgb(248,249,250)",5.74,5.74,1,1,0,0
301,button,"rgb(26, 115, 232)","rgb(255, 255, 255)","rgb(26,115,232)","rgb(255,255,255)",4.51,4.51,1,1,0,0
302,button,"rgb(255, 255, 255)","rgb(14, 14, 14)","rgb(255,255,255)","rgb(14,14,14)",19.3,19.3,1,1,0,0
302,div,"rgb(30, 30, 30)","rgb(14, 14, 14)","rgb(30,30,30)","rgb(14,14,14)",1.16,1.16,0,0,0,0
302,section,"rgb(243, 244, 244)","rgb(165, 28, 48)","rgb(243,244,244)","rgb(165,28,48)",6.79,6.79,1,1,0,0
302,section,"rgb(30, 30, 30)","rgb(243, 244, 244)","rgb(30,30,30)","rgb(243,244,244)",15.13,15.13,1,1,0,0
302,section,"rgb(30, 30, 30)","rgb(227, 229, 229)","rgb(30,30,30)","rgb(227,229,229)",13.18,13.18,1,1,0,0
304,div,"rgb(64, 64, 64)","rgb(255, 255, 255)","rgb(64,64,64)","rgb(255,255,255)",10.37,10.37,1,1,0,0
305,a,"rgb(0, 58, 112)","rgb(255, 255, 255)","rgb(0,58,112)","rgb(255,255,255)",11.42,11.42,1,1,0,0
305,a,"rgb(0, 58, 112)","rgb(255, 163, 0)","rgb(0,58,112)","rgb(255,163,0)",5.7,5.7,1,1,0,0
305,section,"rgb(255, 255, 255)","rgb(0, 58, 112)","rgb(255,255,255)","rgb(0,58,112)",11.42,11.42,1,1,0,0
306,div,"rgb(17, 17, 17)","rgba(236, 234, 241, 0.9)","rgb(17,17,17)","rgb(238,236,242)",15.83,16.12,1,1,0,0
306,div,"rgb(232, 230, 237)","rgb(66, 37, 166)","rgb(232,230,237)","rgb(66,37,166)",8.29,8.29,1,1,0,0
306,span,"rgb(17, 17, 17)","rgb(209, 202, 229)","rgb(17,17,17)","rgb(209,202,229)",11.95,11.95,1,1,0,0
306,a,"rgb(76, 76, 76)","rgb(213, 18, 84)","rgb(76,76,76)","rgb(213,18,84)",1.65,1.65,0,0,0,0
306,div,"rgb(27, 27, 27)","rgb(233, 30, 99)","rgb(27,27,27)","rgb(233,30,99)",3.96,3.96,0,0,0,0
307,div,"rgb(198, 212, 223)","rgb(23, 29, 37)","rgb(198,212,223)","rgb(23,29,37)",11.21,11.21,1,1,0,0
307,div,"rgb(229, 228, 220)","rgb(92, 126, 16)","rgb(229,228,220)","rgb(92,126,16)",3.7,3.7,0,0,0,0
307,a,"rgb(247, 248, 248)","rgba(163, 186, 211, 0.2)","rgb(247,248,248)","rgb(237,241,246)",1.88,1.07,0,0,0,0
307,div,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.2)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
307,div,"rgb(190, 238, 17)","rgb(76, 107, 34)","rgb(190,238,17)","rgb(76,107,34)",4.49,4.49,0,0,0,0
307,div,"rgb(255, 255, 255)","rgb(52, 70, 84)","rgb(255,255,255)","rgb(52,70,84)",9.77,9.77,1,1,0,0
307,div,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
307,div,"rgb(172, 219, 245)","rgb(52, 70, 84)","rgb(172,219,245)","rgb(52,70,84)",6.61,6.61,1,1,0,0
307,div,"rgb(255, 255, 255)","rgba(20, 31, 44, 0.8)","rgb(255,255,255)","rgb(67,76,86)",16.64,8.74,1,1,0,0
307,span,"rgb(40, 129, 167)","rgb(255, 255, 255)","rgb(40,129,167)","rgb(255,255,255)",4.39,4.39,0,0,0,0
307,div,"rgb(255, 255, 255)","rgba(20, 31, 44, 0.4)","rgb(255,255,255)","rgb(161,165,171)",16.64,2.47,1,0,1,0
307,div,"rgb(143, 152, 160)","rgba(0, 0, 0, 0.2)","rgb(143,152,160)","rgb(204,204,204)",7.17,1.82,1,0,1,0
307,div,"rgb(255, 255, 255)","rgb(42, 71, 94)","rgb(255,255,255)","rgb(42,71,94)",9.72,9.72,1,1,0,0
307,a,"rgb(255, 255, 255)","rgba(0, 0, 0, 0.2)","rgb(255,255,255)","rgb(204,204,204)",21,1.61,1,0,1,0
307,div,"rgb(198, 212, 223)","rgba(0, 0, 0, 0.2)","rgb(198,212,223)","rgb(204,204,204)",13.88,1.06,1,0,1,0
307,div,"rgb(198, 212, 223)","rgba(38, 54, 69, 0.6)","rgb(198,212,223)","rgb(125,134,143)",8.19,2.44,1,0,1,0
307,a,"rgba(255, 255, 255, 0.6)","rgba(38, 54, 69, 0.3)","rgb(229,231,233)","rgb(190,195,199)",12.38,1.43,1,0,1,0
307,div,"rgb(198, 212, 223)","rgb(0, 0, 0)","rgb(198,212,223)","rgb(0,0,0)",13.88,13.88,1,1,0,0
308,div,"rgb(255, 255, 255)","rgb(255, 255, 255)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
308,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
308,section,"rgb(255, 255, 255)","rgb(37, 60, 78)","rgb(255,255,255)","rgb(37,60,78)",11.44,11.44,1,1,0,0
308,a,"rgb(0, 0, 238)","rgb(238, 238, 238)","rgb(0,0,238)","rgb(238,238,238)",8.1,8.1,1,1,0,0
308,div,"rgb(37, 60, 78)","rgb(255, 255, 255)","rgb(37,60,78)","rgb(255,255,255)",11.44,11.44,1,1,0,0
308,button,"rgb(255, 255, 255)","rgb(244, 123, 32)","rgb(255,255,255)","rgb(244,123,32)",2.73,2.73,0,0,0,0
308,button,"rgb(37, 60, 78)","rgb(238, 238, 238)","rgb(37,60,78)","rgb(238,238,238)",9.86,9.86,1,1,0,0
308,a,"rgb(0, 0, 238)","rgb(0, 0, 0)","rgb(0,0,238)","rgb(0,0,0)",2.23,2.23,0,0,0,0
308,span,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
308,section,"rgb(0, 0, 0)","rgb(238, 238, 238)","rgb(0,0,0)","rgb(238,238,238)",18.1,18.1,1,1,0,0
310,div,"rgb(34, 34, 34)","rgb(38, 71, 91)","rgb(34,34,34)","rgb(38,71,91)",1.62,1.62,0,0,0,0
310,div,"rgb(0, 0, 0)","rgb(220, 220, 220)","rgb(0,0,0)","rgb(220,220,220)",15.31,15.31,1,1,0,0
310,a,"rgb(255, 255, 255)","rgba(9, 9, 9, 0.753)","rgb(255,255,255)","rgb(70,70,70)",19.91,9.47,1,1,0,0
310,a,"rgb(255, 255, 255)","rgb(255, 102, 0)","rgb(255,255,255)","rgb(255,102,0)",2.94,2.94,0,0,0,0
312,button,"rgb(185, 195, 244)","rgb(64, 79, 130)","rgb(185,195,244)","rgb(64,79,130)",4.58,4.58,1,1,0,0
312,a,"rgb(255, 255, 255)","rgb(79, 91, 147)","rgb(255,255,255)","rgb(79,91,147)",6.46,6.46,1,1,0,0
312,section,"rgb(51, 51, 51)","rgb(242, 242, 242)","rgb(51,51,51)","rgb(242,242,242)",11.29,11.29,1,1,0,0
312,div,"rgb(204, 204, 204)","rgb(51, 51, 51)","rgb(204,204,204)","rgb(51,51,51)",7.87,7.87,1,1,0,0
313,div,"rgb(24, 24, 24)","rgb(255, 255, 255)","rgb(24,24,24)","rgb(255,255,255)",17.76,17.76,1,1,0,0
313,a,"rgb(24, 24, 24)","rgb(244, 244, 244)","rgb(24,24,24)","rgb(244,244,244)",16.14,16.14,1,1,0,0
313,a,"rgb(255, 255, 255)","rgb(255, 106, 0)","rgb(255,255,255)","rgb(255,106,0)",2.87,2.87,0,0,0,0
313,div,"rgb(24, 24, 24)","rgba(255, 255, 255, 0.5)","rgb(24,24,24)","rgb(255,255,255)",17.76,17.76,1,1,0,0
313,span,"rgb(19, 102, 236)","rgb(226, 236, 254)","rgb(19,102,236)","rgb(226,236,254)",4.27,4.27,0,0,0,0
313,span,"rgb(140, 140, 140)","rgb(245, 245, 246)","rgb(140,140,140)","rgb(245,245,246)",3.09,3.09,0,0,0,0
313,div,"rgb(24, 24, 24)","rgb(23, 96, 218)","rgb(24,24,24)","rgb(23,96,218)",3.15,3.15,0,0,0,0
313,div,"rgb(24, 24, 24)","rgb(245, 245, 246)","rgb(24,24,24)","rgb(245,245,246)",16.3,16.3,1,1,0,0
313,div,"rgb(24, 24, 24)","rgb(248, 250, 255)","rgb(24,24,24)","rgb(248,250,255)",17,17,1,1,0,0
313,a,"rgb(19, 102, 236)","rgb(255, 255, 255)","rgb(19,102,236)","rgb(255,255,255)",5.07,5.07,1,1,0,0
313,a,"rgb(255, 255, 255)","rgb(19, 102, 236)","rgb(255,255,255)","rgb(19,102,236)",5.07,5.07,1,1,0,0
315,div,"rgb(15, 17, 17)","rgb(255, 255, 255)","rgb(15,17,17)","rgb(255,255,255)",18.94,18.94,1,1,0,0
315,span,"rgb(15, 17, 17)","rgb(255, 216, 20)","rgb(15,17,17)","rgb(255,216,20)",13.61,13.61,1,1,0,0
315,span,"rgb(15, 17, 17)","rgb(240, 242, 242)","rgb(15,17,17)","rgb(240,242,242)",16.86,16.86,1,1,0,0
315,div,"rgb(15, 17, 17)","rgb(19, 25, 33)","rgb(15,17,17)","rgb(19,25,33)",1.07,1.07,0,0,0,0
315,div,"rgb(15, 17, 17)","rgb(230, 230, 230)","rgb(15,17,17)","rgb(230,230,230)",15.18,15.18,1,1,0,0
315,div,"rgb(15, 17, 17)","rgb(35, 47, 62)","rgb(15,17,17)","rgb(35,47,62)",1.4,1.4,0,0,0,0
315,div,"rgb(15, 17, 17)","rgb(227, 230, 230)","rgb(15,17,17)","rgb(227,230,230)",15.09,15.09,1,1,0,0
315,div,"rgb(15, 17, 17)","rgb(35, 35, 35)","rgb(15,17,17)","rgb(35,35,35)",1.21,1.21,0,0,0,0
315,div,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
315,button,"rgb(255, 255, 255)","rgba(15, 17, 17, 0.6)","rgb(255,255,255)","rgb(111,112,112)",18.94,4.96,1,1,0,0
315,div,"rgb(255, 255, 255)","rgb(204, 12, 57)","rgb(255,255,255)","rgb(204,12,57)",5.71,5.71,1,1,0,0
315,div,"rgb(204, 12, 57)","rgb(255, 255, 255)","rgb(204,12,57)","rgb(255,255,255)",5.71,5.71,1,1,0,0
315,a,"rgb(33, 98, 161)","rgb(255, 255, 255)","rgb(33,98,161)","rgb(255,255,255)",6.31,6.31,1,1,0,0
315,div,"rgb(255, 255, 255)","rgb(55, 71, 90)","rgb(255,255,255)","rgb(55,71,90)",9.5,9.5,1,1,0,0
315,div,"rgb(221, 221, 221)","rgb(19, 26, 34)","rgb(221,221,221)","rgb(19,26,34)",12.9,12.9,1,1,0,0
317,a,"rgb(255, 255, 255)","rgb(64, 91, 255)","rgb(255,255,255)","rgb(64,91,255)",5.05,5.05,1,1,0,0
317,section,"rgb(255, 255, 255)","rgb(25, 25, 25)","rgb(255,255,255)","rgb(25,25,25)",17.58,17.58,1,1,0,0
317,div,"rgb(209, 214, 217)","rgb(44, 44, 44)","rgb(209,214,217)","rgb(44,44,44)",9.53,9.53,1,1,0,0
317,a,"rgb(25, 25, 25)","rgb(221, 255, 70)","rgb(25,25,25)","rgb(221,255,70)",15.46,15.46,1,1,0,0
317,div,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
317,div,"rgb(255, 255, 255)","rgb(33, 33, 33)","rgb(255,255,255)","rgb(33,33,33)",16.1,16.1,1,1,0,0
317,div,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.04)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
317,div,"rgb(147, 149, 152)","rgb(25, 25, 25)","rgb(147,149,152)","rgb(25,25,25)",5.85,5.85,1,1,0,0
317,span,"rgb(171, 173, 176)","rgb(46, 46, 46)","rgb(171,173,176)","rgb(46,46,46)",6.04,6.04,1,1,0,0
317,button,"rgb(171, 173, 176)","rgb(33, 33, 33)","rgb(171,173,176)","rgb(33,33,33)",7.16,7.16,1,1,0,0
317,div,"rgb(255, 255, 255)","rgb(248, 248, 248)","rgb(255,255,255)","rgb(248,248,248)",1.06,1.06,0,0,0,0
317,button,"rgb(25, 25, 25)","rgb(199, 250, 76)","rgb(25,25,25)","rgb(199,250,76)",14.41,14.41,1,1,0,0
317,a,"rgb(25, 25, 25)","rgb(248, 248, 248)","rgb(25,25,25)","rgb(248,248,248)",16.56,16.56,1,1,0,0
317,a,"rgb(25, 25, 25)","rgb(255, 157, 41)","rgb(25,25,25)","rgb(255,157,41)",8.46,8.46,1,1,0,0
317,div,"rgb(12, 12, 12)","rgb(255, 255, 255)","rgb(12,12,12)","rgb(255,255,255)",19.56,19.56,1,1,0,0
317,div,"rgb(12, 12, 12)","rgb(216, 221, 230)","rgb(12,12,12)","rgb(216,221,230)",14.35,14.35,1,1,0,0
317,a,"rgb(25, 25, 25)","rgb(255, 255, 255)","rgb(25,25,25)","rgb(255,255,255)",17.58,17.58,1,1,0,0
321,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
321,button,"rgb(255, 255, 255)","rgb(38, 136, 235)","rgb(255,255,255)","rgb(38,136,235)",3.62,3.62,0,0,0,0
322,a,"rgb(17, 17, 17)","rgb(255, 255, 255)","rgb(17,17,17)","rgb(255,255,255)",18.88,18.88,1,1,0,0
322,div,"rgb(17, 17, 17)","rgb(245, 247, 248)","rgb(17,17,17)","rgb(245,247,248)",17.57,17.57,1,1,0,0
322,a,"rgb(255, 255, 255)","rgb(17, 17, 17)","rgb(255,255,255)","rgb(17,17,17)",18.88,18.88,1,1,0,0
322,div,"rgb(0, 0, 0)","rgb(232, 234, 235)","rgb(0,0,0)","rgb(232,234,235)",17.4,17.4,1,1,0,0
322,div,"rgb(17, 17, 17)","rgb(17, 17, 17)","rgb(17,17,17)","rgb(17,17,17)",1,1,0,0,0,0
323,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
327,a,"rgb(255, 255, 255)","rgb(97, 31, 105)","rgb(255,255,255)","rgb(97,31,105)",11,11,1,1,0,0
327,a,"rgb(97, 31, 105)","rgb(255, 255, 255)","rgb(97,31,105)","rgb(255,255,255)",11,11,1,1,0,0
327,div,"rgb(255, 255, 255)","rgb(46, 0, 57)","rgb(255,255,255)","rgb(46,0,57)",17.87,17.87,1,1,0,0
327,div,"rgb(72, 26, 84)","rgb(255, 255, 255)","rgb(72,26,84)","rgb(255,255,255)",13.54,13.54,1,1,0,0
327,section,"rgb(0, 0, 0)","rgb(74, 21, 75)","rgb(0,0,0)","rgb(74,21,75)",1.5,1.5,0,0,0,0
327,button,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
327,span,"rgb(11, 76, 140)","rgb(232, 245, 250)","rgb(11,76,140)","rgb(232,245,250)",7.78,7.78,1,1,0,0
327,a,"rgb(18, 100, 163)","rgb(255, 255, 255)","rgb(18,100,163)","rgb(255,255,255)",6.22,6.22,1,1,0,0
327,span,"rgb(115, 3, 148)","rgb(249, 240, 255)","rgb(115,3,148)","rgb(249,240,255)",8.73,8.73,1,1,0,0
327,div,"rgb(0, 0, 0)","rgb(249, 240, 255)","rgb(0,0,0)","rgb(249,240,255)",18.94,18.94,1,1,0,0
327,div,"rgb(0, 0, 0)","rgba(249, 237, 255, 0.25)","rgb(0,0,0)","rgb(254,251,255)",18.59,20.38,1,1,0,0
327,div,"rgb(18, 100, 163)","rgba(0, 0, 0, 0.5)","rgb(18,100,163)","rgb(128,128,128)",3.38,1.56,0,0,0,0
327,div,"rgb(0, 0, 0)","rgb(72, 26, 84)","rgb(0,0,0)","rgb(72,26,84)",1.55,1.55,0,0,0,0
327,button,"rgb(74, 21, 75)","rgb(255, 255, 255)","rgb(74,21,75)","rgb(255,255,255)",14,14,1,1,0,0
327,button,"rgb(255, 255, 255)","rgb(89, 36, 102)","rgb(255,255,255)","rgb(89,36,102)",11.24,11.24,1,1,0,0
330,div,"rgb(35, 42, 49)","rgb(255, 211, 39)","rgb(35,42,49)","rgb(255,211,39)",10.09,10.09,1,1,0,0
330,button,"rgb(0, 0, 0)","rgb(255, 211, 39)","rgb(0,0,0)","rgb(255,211,39)",14.6,14.6,1,1,0,0
330,div,"rgb(35, 42, 49)","rgb(255, 255, 255)","rgb(35,42,49)","rgb(255,255,255)",14.51,14.51,1,1,0,0
330,div,"rgb(35, 42, 49)","rgb(224, 228, 233)","rgb(35,42,49)","rgb(224,228,233)",11.36,11.36,1,1,0,0
330,a,"rgb(0, 71, 255)","rgb(255, 255, 255)","rgb(0,71,255)","rgb(255,255,255)",6.28,6.28,1,1,0,0
330,button,"rgb(0, 0, 0)","rgba(0, 71, 255, 0.08)","rgb(0,0,0)","rgb(235,240,255)",3.35,18.46,0,1,0,1
330,button,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
330,div,"rgb(35, 42, 49)","rgb(247, 250, 252)","rgb(35,42,49)","rgb(247,250,252)",13.85,13.85,1,1,0,0
330,li,"rgb(35, 42, 49)","rgb(235, 240, 255)","rgb(35,42,49)","rgb(235,240,255)",12.74,12.74,1,1,0,0
332,button,"rgb(255, 255, 255)","rgb(16, 50, 207)","rgb(255,255,255)","rgb(16,50,207)",8.83,8.83,1,1,0,0
332,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
332,button,"rgb(26, 26, 26)","rgb(255, 255, 255)","rgb(26,26,26)","rgb(255,255,255)",17.4,17.4,1,1,0,0
332,a,"rgb(255, 255, 255)","rgb(95, 93, 228)","rgb(255,255,255)","rgb(95,93,228)",5.03,5.03,1,1,0,0
332,a,"rgb(0, 0, 0)","rgb(245, 245, 255)","rgb(0,0,0)","rgb(245,245,255)",19.39,19.39,1,1,0,0
332,div,"rgb(0, 0, 0)","rgb(250, 250, 255)","rgb(0,0,0)","rgb(250,250,255)",20.18,20.18,1,1,0,0
333,a,"rgb(85, 85, 187)","rgb(255, 255, 255)","rgb(85,85,187)","rgb(255,255,255)",6.17,6.17,1,1,0,0
333,p,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
336,button,"rgb(255, 255, 255)","rgb(26, 115, 232)","rgb(255,255,255)","rgb(26,115,232)",4.51,4.51,1,1,0,0
336,div,"rgba(0, 0, 0, 0.67)","rgb(255, 255, 255)","rgb(84,84,84)","rgb(255,255,255)",21,7.55,1,1,0,0
336,div,"rgba(0, 0, 0, 0.67)","rgb(241, 243, 244)","rgb(80,80,81)","rgb(241,243,244)",18.87,7.24,1,1,0,0
336,div,"rgba(0, 0, 0, 0.67)","rgb(30, 30, 30)","rgb(10,10,10)","rgb(30,30,30)",1.26,1.19,0,0,0,0
336,div,"rgb(255, 255, 255)","rgb(255, 255, 255)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
337,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
337,div,"rgb(0, 0, 0)","rgb(244, 244, 244)","rgb(0,0,0)","rgb(244,244,244)",19.09,19.09,1,1,0,0
337,a,"rgb(41, 144, 234)","rgb(51, 116, 255)","rgb(41,144,234)","rgb(51,116,255)",1.23,1.23,0,0,0,0
337,a,"rgb(255, 255, 255)","rgb(51, 116, 255)","rgb(255,255,255)","rgb(51,116,255)",4.13,4.13,0,0,0,0
337,div,"rgb(0, 0, 0)","rgb(245, 246, 247)","rgb(0,0,0)","rgb(245,246,247)",19.41,19.41,1,1,0,0
337,button,"rgb(0, 90, 217)","rgba(0, 0, 0, 0.05)","rgb(0,90,217)","rgb(242,242,242)",3.46,5.43,0,1,0,1
337,button,"rgb(255, 255, 255)","rgb(0, 106, 255)","rgb(255,255,255)","rgb(0,106,255)",4.66,4.66,1,1,0,0
339,div,"rgb(113, 118, 125)","rgb(255, 255, 255)","rgb(113,118,125)","rgb(255,255,255)",4.58,4.58,1,1,0,0
339,div,"rgb(113, 118, 125)","rgb(248, 248, 248)","rgb(113,118,125)","rgb(248,248,248)",4.31,4.31,0,0,0,0
339,a,"rgb(255, 255, 255)","rgb(23, 23, 23)","rgb(255,255,255)","rgb(23,23,23)",17.93,17.93,1,1,0,0
339,div,"rgb(23, 23, 23)","rgb(243, 244, 251)","rgb(23,23,23)","rgb(243,244,251)",16.34,16.34,1,1,0,0
339,div,"rgb(113, 118, 125)","rgb(23, 23, 23)","rgb(113,118,125)","rgb(23,23,23)",3.92,3.92,0,0,0,0
339,button,"rgb(255, 255, 255)","rgb(155, 107, 255)","rgb(255,255,255)","rgb(155,107,255)",3.53,3.53,0,0,0,0
340,div,"rgb(255, 255, 255)","rgb(0, 94, 162)","rgb(255,255,255)","rgb(0,94,162)",6.72,6.72,1,1,0,0
340,section,"rgb(28, 29, 31)","rgba(255, 255, 255, 0.75)","rgb(28,29,31)","rgb(255,255,255)",16.87,16.87,1,1,0,0
340,div,"rgb(28, 29, 31)","rgb(255, 255, 255)","rgb(28,29,31)","rgb(255,255,255)",16.87,16.87,1,1,0,0
